timestamp,signal_jaw,signal_brow
88743,348,509
88759,340,506
88775,342,513
88791,345,511
88806,338,514
88821,338,511
88837,342,509
88853,337,512
88868,340,512
88884,362,509
88899,377,508
88915,348,503
88931,438,517
88946,326,518
88962,301,516
88978,381,517
88993,361,520
89009,247,505
89024,279,534
89039,361,509
89056,268,520
89071,325,534
89086,273,528
89102,288,519
89118,304,518
89134,320,522
89149,302,520
89164,315,526
89181,310,515
89196,300,516
89211,314,520
89227,313,517
89243,314,516
89259,319,513
89274,320,519
89289,333,517
89305,326,511
89321,327,509
89336,330,514
89352,328,516
89367,332,510
89383,335,507
89399,336,510
89414,338,510
89430,341,514
89446,337,509
89461,340,508
89477,336,508
89492,339,514
89508,342,513
89524,345,508
89539,340,509
89554,337,509
89570,337,515
89586,339,514
89602,336,505
89617,333,511
89632,331,514
89649,332,514
89664,331,511
89679,334,508
89695,331,514
89711,339,514
89726,335,512
89742,340,509
89757,337,508
89774,338,512
89789,339,512
89804,338,510
89820,339,505
89835,337,513
89851,334,510
89867,336,510
89882,335,509
89897,339,509
89914,333,513
89929,334,512
89945,343,508
89960,345,505
89976,333,508
89992,334,513
90007,330,514
90022,337,506
90038,331,508
90054,333,513
90070,333,511
90085,329,507
90100,339,508
90117,352,505
90132,339,510
90147,424,513
90163,281,515
90179,358,512
90194,296,508
90210,321,518
90225,306,521
90242,364,511
90257,269,525
90272,368,528
90288,271,522
90303,298,516
90319,290,507
90335,310,520
90350,322,516
90365,306,517
90382,312,514
90397,301,516
90413,322,518
90428,317,519
90444,322,512
90460,324,511
90475,326,514
90490,334,515
90507,332,511
90522,337,506
90537,337,513
90553,341,513
90568,343,514
90585,343,507
90600,349,504
90615,348,512
90631,349,514
90647,348,512
90662,360,504
90678,348,514
90693,343,511
90710,345,512
90725,345,507
90740,345,510
90756,343,512
90772,342,516
90787,344,508
90803,342,512
90818,344,512
90833,345,516
90850,346,514
90865,342,509
90881,344,506
90896,347,514
90912,346,519
90928,344,513
90943,342,512
90958,343,510
90975,344,515
90990,341,512
91005,342,510
91021,344,508
91036,342,512
91053,340,515
91068,341,513
91083,340,507
91099,342,509
91115,338,512
91130,339,519
91146,339,508
91161,338,510
91177,341,510
91193,339,513
91208,338,513
91224,340,508
91240,339,515
91255,338,511
91271,339,515
91286,340,507
91301,338,510
91318,333,510
91333,335,514
91348,337,512
91364,352,510
91380,395,504
91396,312,508
91411,367,512
91426,323,512
91443,294,518
91458,374,508
91473,344,500
91489,276,520
91505,376,513
91521,302,510
91536,323,522
91551,275,524
91567,323,512
91583,271,514
91598,337,520
91614,303,519
91629,311,522
91645,315,510
91661,314,513
91676,319,517
91692,318,517
91708,320,518
91723,325,509
91739,323,513
91754,324,516
91770,329,515
91786,331,509
91801,330,510
91816,338,511
91832,337,515
91848,337,510
91864,339,509
91879,344,511
91894,347,515
91911,341,512
91926,349,509
91941,344,510
91957,348,512
91973,346,517
91988,345,512
92004,342,508
92019,343,512
92035,347,514
92051,346,515
92066,347,513
92082,357,509
92097,347,513
92113,343,517
92129,347,514
92144,342,509
92160,344,511
92176,342,514
92191,347,517
92207,343,509
92222,348,509
92238,345,516
92254,346,515
92269,344,515
92284,345,510
92300,349,512
92316,339,515
92332,348,516
92347,336,512
92362,340,509
92379,340,513
92394,332,515
92409,338,510
92425,338,509
92441,338,510
92456,335,515
92472,336,514
92487,338,510
92504,335,506
92519,337,512
92534,334,517
92550,339,513
92565,333,506
92581,337,510
92597,338,511
92612,336,512
92627,334,511
92644,341,508
92659,332,514
92675,341,513
92690,333,514
92706,336,512
92722,332,510
92737,343,510
92752,316,514
92769,319,508
92784,354,502
92800,322,511
92815,392,511
92830,336,518
92847,261,513
92862,342,520
92877,315,511
92893,369,522
92909,282,503
92924,328,511
92940,307,519
92955,312,518
92972,314,520
92987,318,513
93002,318,510
93018,321,516
93033,324,518
93049,330,513
93065,330,509
93080,327,513
93095,330,516
93112,324,514
93127,327,510
93143,331,508
93158,330,513
93174,338,517
93190,338,513
93205,336,513
93220,342,513
93237,342,514
93252,338,517
93267,344,509
93283,339,510
93298,338,514
93315,337,516
93330,340,515
93345,341,508
93361,343,511
93377,341,513
93392,339,513
93408,344,509
93423,336,507
93440,337,512
93455,339,519
93470,337,512
93486,339,510
93502,336,512
93517,336,517
93533,346,516
93548,344,510
93563,334,508
93580,335,512
93595,337,513
93611,339,516
93626,338,510
93642,335,507
93658,336,516
93673,334,516
93688,333,514
93705,336,507
93720,336,512
93735,334,517
93751,330,518
93767,331,507
93783,332,510
93798,326,515
93813,328,516
93829,328,512
93845,327,508
93860,328,514
93876,329,514
93891,329,515
93907,328,509
93923,326,510
93938,325,516
93954,328,513
93970,335,510
93985,312,513
94001,400,502
94016,308,515
94031,323,517
94048,402,498
94063,322,506
94078,290,529
94094,281,526
94110,336,516
94126,305,522
94141,288,518
94156,324,509
94173,292,521
94188,289,516
94203,313,516
94219,261,520
94235,285,523
94251,316,516
94266,302,515
94281,304,516
94297,310,518
94313,312,519
94328,318,509
94344,319,508
94359,324,507
94375,325,509
94391,328,506
94406,332,499
94422,334,502
94438,332,508
94453,338,505
94469,337,504
94484,342,505
94500,337,504
94516,341,517
94531,338,513
94546,341,506
94562,345,514
94578,342,515
94594,340,516
94609,343,514
94624,343,510
94641,343,514
94656,342,519
94671,341,517
94687,342,510
94703,343,515
94718,344,519
94734,342,518
94749,346,515
94766,346,511
94781,344,515
94796,347,516
94812,347,516
94827,344,512
94843,349,513
94859,350,518
94874,345,516
94889,348,512
94906,347,511
94921,346,512
94937,349,514
94952,360,515
94968,339,510
94984,344,513
94999,342,514
95014,341,515
95030,339,515
95046,342,507
95062,340,511
95077,340,515
95092,339,515
95109,342,509
95124,337,509
95139,342,514
95155,342,514
95171,339,509
95186,337,509
95202,336,509
95217,338,515
95234,337,515
95249,345,504
95264,453,499
95280,283,534
95295,336,514
95311,382,518
95327,326,518
95342,317,518
95357,344,521
95374,339,514
95389,317,505
95405,367,509
95420,334,520
95436,287,516
95452,373,519
95467,315,518
95482,320,516
95499,291,520
95514,313,522
95529,314,514
95545,315,513
95560,315,514
95577,320,516
95592,320,514
95607,324,509
95623,324,514
95639,325,516
95654,333,516
95670,344,509
95685,327,507
95702,338,512
95717,342,512
95732,342,513
95748,348,510
95764,342,510
95779,350,516
95795,352,512
95810,347,508
95825,348,508
95842,348,512
95857,344,516
95873,344,511
95888,349,510
95904,346,512
95920,345,514
95935,343,516
95950,338,510
95967,342,508
95982,340,510
95997,335,514
96013,340,515
96028,343,513
96045,338,515
96060,343,524
96075,348,522
96091,346,520
96107,345,515
96122,344,526
96138,345,526
96153,344,535
96169,343,526
96185,340,534
96200,341,536
96216,338,537
96232,341,532
96247,337,530
96263,339,531
96278,333,535
96293,334,528
96310,335,525
96325,331,526
96340,331,523
96356,332,530
96372,336,522
96388,344,519
96403,337,521
96418,331,525
96435,334,523
96450,332,516
96465,327,517
96481,331,519
96497,354,515
96513,317,520
96528,496,508
96543,256,522
96559,337,510
96575,300,531
96590,364,519
96606,277,516
96621,341,517
96637,342,534
96653,300,523
96668,323,514
96684,258,516
96700,316,513
96715,260,520
96731,379,516
96746,280,519
96762,284,521
96778,310,517
96793,294,518
96808,304,508
96824,297,512
96840,306,519
96856,310,514
96871,316,510
96886,316,510
96903,314,510
96918,322,518
96933,332,512
96949,314,507
96965,330,507
96980,322,509
96996,325,513
97011,334,507
97027,326,502
97043,337,507
97058,336,511
97074,342,507
97089,333,504
97105,347,502
97121,338,508
97136,336,507
97152,332,507
97168,334,502
97183,338,503
97199,332,509
97214,333,511
97230,340,497
97246,334,505
97261,341,505
97276,338,509
97292,339,501
97308,338,503
97324,340,504
97339,343,507
97354,344,505
97371,340,504
97386,339,502
97401,339,508
97417,338,508
97433,338,507
97448,336,504
97464,334,507
97479,338,511
97496,335,506
97511,340,504
97526,338,505
97542,335,510
97557,335,509
97573,336,507
97589,335,503
97604,336,506
97619,332,509
97636,338,511
97651,337,506
97667,335,506
97682,337,509
97698,340,512
97714,338,507
97729,338,505
97744,336,506
97761,348,513
97776,325,511
97792,376,496
97807,393,510
97822,358,502
97839,306,522
97854,361,516
97869,375,508
97885,375,513
97901,318,513
97916,300,521
97932,325,525
97947,313,519
97964,356,521
97979,291,509
97994,326,512
98010,352,513
98025,319,513
98041,288,516
98057,314,518
98072,309,515
98087,326,512
98104,315,515
98119,322,516
98135,326,515
98150,322,510
98166,327,512
98182,326,517
98197,327,515
98212,334,514
98229,331,508
98244,338,514
98259,336,517
98275,350,512
98290,338,509
98307,350,508
98322,346,517
98337,349,511
98353,346,510
98369,350,509
98384,348,513
98400,349,516
98415,352,513
98432,347,509
98447,348,509
98462,345,516
98478,348,516
98494,344,510
98509,347,508
98525,347,506
98540,349,507
98555,347,506
98572,347,494
98587,355,494
98603,351,498
98618,345,491
98634,345,491
98650,342,489
98665,341,490
98680,339,492
98697,337,493
98712,340,487
98727,336,488
98743,337,495
98759,337,496
98775,339,495
98790,338,492
98805,339,503
98821,337,506
98837,336,507
98852,334,498
98868,328,502
98883,331,507
98899,327,509
98915,328,505
98930,324,505
98946,329,510
98962,323,513
98977,328,514
98993,324,510
99008,328,507
99023,320,516
99040,326,518
99055,324,511
99070,327,513
99086,323,516
99102,336,520
99118,342,517
99133,335,518
99148,339,505
99165,303,518
99180,373,532
99195,315,512
99211,340,520
99227,318,513
99243,237,532
99258,307,539
99273,278,514
99289,224,527
99305,288,531
99320,360,517
99336,256,527
99351,294,526
99367,297,521
99383,342,523
99398,290,524
99414,307,522
99430,311,519
99445,318,526
99461,322,525
99476,324,518
99492,329,517
99508,330,517
99523,333,519
99538,331,522
99554,342,511
99570,341,513
99586,336,519
99601,339,515
99616,336,518
99633,337,510
99648,336,513
99663,342,514
99679,338,520
99695,338,523
99710,338,519
99726,339,525
99741,333,530
99758,340,525
99773,336,521
99788,335,519
99804,336,522
99819,337,525
99835,337,517
99851,339,517
99866,335,519
99881,334,525
99898,338,521
99913,342,516
99929,342,513
99944,340,518
99960,341,519
99976,341,517
99991,342,512
100006,341,514
100024,342,515
100040,343,516
100057,351,513
100073,344,516
100090,339,516
100107,337,521
100123,341,527
100140,340,525
100157,340,520
100173,339,520
100190,344,517
100206,339,520
100224,340,520
100240,338,517
100256,343,518
100273,346,515
100290,340,511
100306,346,514
100323,352,517
100339,378,507
100357,344,506
100373,345,501
100389,313,511
100406,308,509
100423,312,517
100440,330,526
100456,275,518
100472,327,517
100490,290,526
100506,334,520
100523,314,521
100539,289,518
100556,303,518
100573,305,512
100589,321,511
100605,317,514
100623,321,518
100639,324,520
100656,327,515
100672,332,517
100689,331,518
100706,334,518
100722,335,524
100739,335,520
100756,344,516
100772,338,511
100789,344,512
100805,360,514
100823,348,513
100839,350,513
100855,349,507
100872,346,504
100889,351,506
100905,344,511
100922,349,514
100938,344,512
100956,347,505
100972,345,507
100988,346,509
101005,350,514
101022,348,512
101039,352,510
101055,348,507
101071,349,503
101089,350,508
101105,346,512
101122,345,512
101138,348,510
101155,346,505
101172,351,504
101188,345,503
101204,346,502
101222,344,502
101238,343,496
101255,343,490
101271,336,486
101288,339,488
101305,336,489
101321,337,489
101338,339,486
101355,336,483
101371,337,483
101388,337,488
101404,340,491
101422,336,494
101438,338,492
101454,333,489
101471,338,487
101488,361,483
101505,344,508
101521,320,491
101537,328,510
101555,370,508
101571,301,504
101587,299,493
101604,339,512
101621,264,523
101638,333,502
101654,312,511
101670,261,512
101688,287,503
101704,313,513
101721,264,522
101737,324,510
101754,310,508
101771,319,512
101787,324,512
101804,327,512
101821,312,516
101837,323,514
101854,320,509
101870,323,512
101888,329,516
101904,327,516
101920,333,517
101937,336,511
101954,332,509
101970,334,511
101987,339,515
102003,336,516
102021,338,513
102037,342,513
102053,349,510
102070,347,515
102087,344,516
102104,351,517
102120,347,517
102136,347,511
102154,347,511
102170,347,512
102187,342,516
102203,347,519
102220,349,517
102237,340,512
102253,346,514
102269,353,513
102287,341,516
102303,344,519
102320,340,518
102336,344,515
102353,346,515
102370,346,515
102386,344,516
102403,341,520
102420,346,516
102436,349,513
102453,351,508
102469,347,516
102487,348,512
102503,344,518
102519,343,515
102536,342,514
102553,338,509
102569,342,515
102586,335,517
102602,335,518
102620,333,511
102636,344,511
102652,349,510
102669,367,512
102686,370,500
102703,362,501
102719,264,530
102735,410,503
102753,303,515
102769,280,510
102786,311,527
102802,365,525
102819,346,514
102836,247,520
102852,410,519
102868,270,522
102886,299,520
102902,335,524
102919,372,521
102935,332,510
102952,292,521
102969,315,524
102985,314,527
103002,330,522
103019,329,520
103035,323,512
103052,325,517
103068,330,520
103086,333,519
103102,334,517
103118,330,513
103135,338,510
103152,337,513
103169,339,512
103185,347,517
103201,346,515
103219,348,510
103235,346,512
103251,348,509
103268,343,512
103285,342,518
103302,339,511
103318,342,514
103334,340,509
103352,340,513
103368,343,514
103385,338,515
103401,346,511
103418,343,514
103435,344,512
103451,346,517
103468,342,518
103485,347,521
103501,346,518
103518,348,515
103534,351,515
103552,341,517
103568,347,521
103584,344,521
103601,346,520
103618,344,520
103634,346,518
103651,337,516
103667,344,521
103685,340,521
103701,343,518
103717,348,514
103734,347,512
103751,339,517
103768,339,518
103784,336,523
103800,337,512
103818,341,516
103834,332,513
103851,333,514
103867,337,516
103884,339,516
103901,326,514
103917,400,506
103933,371,506
103951,330,508
103967,270,520
103984,367,516
104000,391,523
104017,298,509
104034,296,509
104050,334,523
104067,366,536
104084,255,528
104100,386,513
104117,353,525
104133,243,523
104151,320,523
104167,303,519
104183,296,528
104200,281,520
104217,282,514
104233,307,519
104250,330,518
104266,291,516
104284,312,515
104300,307,506
104316,325,497
104333,317,499
104350,327,499
104367,336,500
104383,330,497
104399,347,491
104417,348,491
104433,345,495
104450,360,500
104466,345,504
104483,362,501
104500,371,498
104516,361,498
104532,363,500
104550,347,504
104566,352,505
104583,341,502
104599,346,502
104616,347,501
104633,346,501
104649,333,503
104666,352,509
104683,348,504
104699,333,503
104716,346,506
104732,339,509
104750,322,520
104766,349,525
104782,331,524
104799,330,526
104816,348,526
104833,331,531
104849,348,536
104865,328,534
104883,346,533
104899,340,522
104915,349,526
104932,330,524
104949,340,524
104966,343,528
104982,338,526
104998,343,519
105016,343,519
105032,339,522
105049,338,525
105065,334,522
105082,334,522
105099,329,516
105115,334,516
105132,333,519
105149,339,519
105165,336,522
105182,328,518
105198,333,514
105216,335,505
105232,336,514
105248,361,512
105265,346,517
105282,373,528
105298,287,517
105315,326,519
105331,330,509
105349,237,523
105365,318,524
105381,367,510
105398,325,506
105415,303,525
105432,313,516
105448,300,524
105464,355,518
105482,302,521
105498,305,514
105515,310,513
105531,318,512
105548,314,519
105565,316,511
105581,321,511
105597,319,505
105615,313,504
105631,314,504
105648,312,505
105664,329,502
105681,295,501
105698,297,503
105714,285,500
105731,296,506
105748,300,506
105764,296,506
105781,310,505
105797,311,500
105815,317,503
105831,328,508
105847,318,507
105864,320,508
105881,320,512
105897,322,508
105914,324,514
105930,331,519
105948,334,521
105964,335,518
105980,346,517
105997,345,520
106014,356,513
106031,349,521
106047,352,516
106063,356,518
106081,357,510
106097,357,515
106114,356,512
106130,356,519
106147,360,518
106164,358,516
106180,358,510
106196,357,509
106214,356,516
106230,353,515
106247,352,518
106263,355,516
106280,355,511
106297,348,514
106313,347,512
106330,349,515
106347,347,517
106363,342,512
106380,345,510
106396,347,510
106414,346,514
106430,339,516
106446,336,512
106463,340,511
106480,337,508
106497,354,506
106513,324,514
106529,397,504
106547,343,523
106563,354,508
106579,279,524
106596,323,504
106613,289,519
106630,369,512
106646,338,518
106662,306,519
106680,326,507
106696,342,520
106713,326,508
106729,340,521
106746,307,523
106763,357,504
106779,317,514
106796,348,508
106813,299,516
106829,315,521
106846,320,516
106862,314,512
106880,323,512
106896,325,510
106912,320,514
106929,320,513
106946,324,507
106962,327,501
106979,327,498
106995,326,494
107013,330,495
107029,328,492
107045,326,489
107062,335,483
107079,327,483
107096,333,485
107112,329,490
107128,333,492
107146,329,492
107162,334,492
107179,330,493
107195,334,493
107212,332,496
107229,332,500
107245,334,500
107261,335,497
107279,330,500
107295,338,504
107312,333,505
107328,329,507
107345,332,508
107362,330,501
107378,333,502
107395,332,504
107412,330,512
107428,336,510
107445,333,513
107461,334,507
107479,332,506
107495,336,509
107511,338,510
107528,334,514
107545,333,514
107561,333,506
107578,334,506
107594,333,509
107612,333,508
107628,333,510
107644,336,510
107661,330,505
107678,331,508
107695,332,508
107711,326,512
107727,333,518
107745,335,515
107761,332,512
107778,334,510
107794,331,515
107811,334,514
107828,331,518
107844,334,512
107860,329,514
107878,334,516
107894,334,522
107911,332,526
107927,330,520
107944,350,518
107961,428,526
107977,340,528
107994,360,521
108011,270,521
108027,300,530
108044,311,528
108060,302,522
108078,336,524
108094,337,534
108110,303,524
108127,307,527
108144,314,523
108161,318,516
108177,315,524
108193,316,525
108211,319,527
108227,321,524
108243,322,516
108260,326,516
108277,325,516
108294,332,520
108310,331,518
108326,336,519
108344,338,516
108360,332,509
108377,338,515
108393,338,517
108410,335,515
108427,338,518
108443,342,511
108460,343,509
108477,340,516
108493,339,515
108510,339,516
108526,341,520
108544,347,510
108560,341,511
108576,343,510
108593,338,516
108610,344,516
108626,340,514
108643,341,512
108659,342,508
108677,335,514
108693,338,514
108709,346,515
108726,343,511
108743,345,510
108760,345,510
108776,347,513
108792,346,515
108810,348,514
108826,344,512
108843,341,515
108859,346,514
108876,355,518
108893,344,518
108909,346,519
108925,345,514
108943,345,515
108959,343,513
108976,348,513
108992,340,515
109009,339,515
109026,340,514
109042,342,513
109059,341,509
109076,342,516
109092,340,519
109109,340,520
109125,339,510
109143,342,509
109159,335,512
109175,338,511
109192,344,519
109209,419,503
109225,274,525
109242,337,507
109258,322,510
109276,370,527
109292,320,523
109308,296,538
109325,339,512
109342,326,529
109359,382,513
109375,326,531
109391,329,515
109409,281,517
109425,325,525
109442,297,516
109458,321,518
109475,322,525
109492,320,528
109508,325,528
109524,325,523
109542,337,523
109558,332,517
109575,337,522
109591,343,520
109608,333,519
109625,345,516
109641,345,513
109658,342,515
109675,340,520
109691,344,518
109708,350,514
109724,349,509
109742,360,507
109758,355,510
109774,358,513
109791,345,509
109808,358,508
109825,341,505
109841,359,506
109857,354,510
109875,361,512
109891,345,515
109907,337,514
109924,340,508
109941,333,509
109958,325,509
109974,329,509
109990,350,511
110008,338,507
110024,323,506
110041,330,508
110057,335,507
110074,355,510
110091,351,511
110107,330,509
110124,336,503
110141,347,507
110157,337,508
110174,341,509
110190,334,508
110208,343,510
110224,339,507
110240,338,507
110257,337,508
110274,335,512
110290,337,513
110307,333,508
110323,336,505
110341,333,509
110357,344,510
110373,345,513
110390,336,516
110407,331,504
110424,333,505
110440,341,511
110456,338,515
110474,335,522
110490,360,518
110507,321,521
110523,386,520
110540,381,503
110557,336,522
110573,392,542
110589,403,523
110607,312,503
110623,264,525
110640,347,518
110656,303,520
110673,388,528
110690,273,529
110706,344,512
110723,296,521
110740,314,528
110756,309,522
110773,336,523
110789,305,520
110807,324,513
110823,324,511
110839,326,513
110856,330,518
110873,326,520
110889,331,513
110906,332,513
110922,332,510
110940,330,510
110956,334,515
110972,336,512
110989,334,512
111006,336,508
111023,335,510
111039,335,509
111055,342,515
111073,344,515
111089,332,513
111106,337,505
111122,334,509
111139,332,506
111156,333,514
111172,328,513
111188,331,508
111206,330,509
111222,333,508
111239,330,509
111255,326,513
111272,328,513
111289,334,511
111305,331,503
111322,332,507
111339,329,506
111355,326,515
111372,327,512
111388,330,511
111406,326,506
111422,331,510
111438,328,509
111455,330,512
111472,326,510
111489,329,509
111505,326,506
111521,326,510
111539,324,513
111555,326,513
111571,327,513
111588,328,509
111605,326,504
111622,329,510
111638,325,508
111654,326,513
111672,326,510
111688,329,507
111705,323,506
111721,331,508
111738,325,512
111755,338,511
111771,326,511
111788,329,508
111805,325,507
111821,327,509
111838,327,511
111854,344,509
111872,361,507
111888,283,521
111904,273,517
111921,349,517
111938,291,504
111954,373,522
111971,308,540
111987,333,525
112005,337,500
112021,356,525
112037,318,512
112054,290,527
112071,336,516
112088,320,510
112104,271,508
112120,333,510
112138,279,516
112154,309,519
112171,316,515
112187,322,512
112204,323,511
112221,322,513
112237,325,514
112253,323,516
112271,330,512
112287,332,510
112304,331,508
112320,336,514
112337,334,512
112354,337,514
112370,338,512
112387,336,512
112404,339,508
112420,338,514
112437,341,516
112453,342,517
112471,340,513
112487,351,510
112503,346,512
112520,338,517
112537,342,517
112553,342,518
112570,340,511
112586,342,510
112604,338,511
112620,337,517
112636,339,519
112653,342,519
112670,341,514
112687,344,514
112703,343,513
112719,345,512
112737,349,517
112753,343,516
112770,344,507
112786,343,511
112803,342,510
112820,340,514
112836,342,514
112852,341,516
112870,340,508
112886,342,509
112903,339,507
112919,340,515
112936,341,511
112953,340,517
112969,341,512
112986,342,506
113003,340,511
113019,341,510
113036,341,514
113052,339,512
113070,342,512
113086,345,506
113102,374,507
113119,355,501
113136,391,522
113153,299,530
113169,325,522
113185,372,518
113203,421,508
113219,334,523
113235,326,517
113252,328,515
113269,315,511
113286,328,515
113302,295,513
113318,317,521
113336,309,522
113352,395,511
113369,314,512
113385,321,510
113402,323,513
113419,329,514
113435,329,520
113452,332,511
113469,332,512
113485,334,512
113502,335,514
113518,331,515
113536,332,515
113552,340,515
113568,336,510
113585,337,512
113602,340,515
113618,339,518
113635,340,518
113651,340,513
113669,340,513
113685,341,512
113701,338,514
113718,342,518
113735,340,516
113752,343,517
113768,341,510
113784,341,510
113802,336,510
113818,343,513
113835,340,508
113851,339,499
113868,336,498
113885,334,497
113901,333,498
113917,333,496
113935,331,494
113951,332,490
113968,336,487
113984,344,490
114001,337,494
114018,332,495
114034,333,497
114051,337,494
114068,338,490
114084,336,493
114101,335,500
114117,337,501
114135,334,503
114151,339,499
114167,333,501
114184,338,499
114201,335,503
114217,337,508
114234,337,509
114250,334,504
114268,338,504
114284,332,505
114300,336,510
114317,334,513
114334,333,510
114351,334,509
114367,333,510
114383,333,511
114401,336,512
114417,336,518
114434,334,516
114450,338,513
114467,331,507
114484,332,515
114500,328,517
114516,354,509
114534,316,510
114550,329,515
114567,291,529
114583,320,518
114600,263,526
114617,332,531
114633,367,521
114650,281,514
114667,305,511
114683,386,516
114700,291,525
114716,336,524
114734,315,526
114750,343,519
114766,312,517
114783,319,520
114800,319,521
114817,328,525
114833,340,518
114849,328,515
114867,330,516
114883,330,519
114899,333,521
114916,333,518
114933,335,516
114950,335,514
114966,337,513
114982,337,520
115000,338,516
115016,338,523
115033,342,514
115049,341,515
115066,346,512
115083,344,518
115099,338,524
115116,340,515
115133,337,517
115149,339,511
115166,337,518
115182,333,515
115200,333,521
115216,337,517
115232,336,516
115249,335,512
115266,335,515
115282,334,519
115299,333,521
115315,333,520
115333,334,512
115349,335,512
115365,333,512
115382,334,517
115399,334,518
115416,334,512
115432,336,510
115448,335,512
115466,335,511
115482,334,515
115499,334,516
115515,333,516
115532,333,511
115549,331,511
115565,332,508
115581,331,518
115599,334,517
115615,333,514
115632,333,512
115648,342,507
115665,333,513
115682,329,512
115698,332,516
115715,331,511
115732,332,508
115748,330,508
115765,334,508
115781,328,514
115799,333,516
115815,333,518
115831,334,519
115848,333,520
115865,334,527
115881,335,528
115898,333,536
115914,332,529
115932,338,530
115948,336,532
115964,331,532
115981,382,536
115998,325,532
116015,388,541
116031,290,534
116047,419,531
116065,344,538
116081,269,533
116098,379,522
116114,324,524
116131,312,528
116148,351,522
116164,309,530
116180,315,530
116198,317,527
116214,320,524
116231,323,518
116247,324,518
116264,323,521
116281,326,523
116297,330,521
116314,330,516
116331,329,515
116347,335,512
116364,335,517
116380,339,517
116398,335,515
116414,339,510
116430,344,509
116447,346,513
116464,346,515
116481,336,516
116497,338,513
116513,340,512
116531,340,508
116547,338,507
116563,344,514
116580,333,513
116597,335,510
116614,337,509
116630,339,506
116646,334,510
116664,343,510
116680,340,514
116697,343,509
116713,339,505
116730,337,501
116747,347,500
116763,334,503
116780,342,500
116797,334,496
116813,337,489
116830,338,486
116846,345,487
116864,325,487
116880,335,487
116896,334,483
116913,332,478
116930,335,479
116946,337,482
116963,334,488
116979,335,490
116997,339,488
117013,340,484
117029,337,487
117046,338,490
117063,334,496
117080,344,495
117096,335,498
117112,336,495
117130,330,494
117146,337,499
117163,377,495
117179,328,503
117196,328,498
117213,384,501
117229,335,503
117245,349,501
117263,367,516
117279,290,501
117296,375,508
117312,325,498
117329,397,515
117346,297,518
117362,330,516
117379,347,508
117396,312,512
117412,327,509
117429,344,515
117445,320,510
117463,335,526
117479,300,517
117495,326,517
117512,327,510
117529,319,515
117545,326,518
117562,328,520
117578,329,515
117596,324,514
117612,334,515
117628,331,514
117645,330,518
117662,333,521
117679,331,518
117695,331,516
117711,336,513
117729,336,515
117745,345,517
117762,336,518
117778,335,518
117795,340,518
117812,336,511
117828,336,516
117844,335,516
117862,339,521
117878,336,516
117895,336,512
117911,340,514
117928,336,517
117945,335,519
117961,332,522
117978,331,521
117995,331,518
118011,329,522
118028,326,528
118044,324,530
118062,336,528
118078,333,529
118094,330,521
118111,328,524
118128,331,523
118145,331,527
118161,334,525
118177,332,523
118195,339,518
118211,333,517
118227,338,520
118244,335,523
118261,334,524
118278,334,526
118294,338,524
118310,333,526
118328,329,530
118344,330,530
118361,327,528
118377,327,526
118394,324,519
118411,325,520
118427,321,524
118444,321,524
118461,325,526
118477,326,517
118494,323,515
118510,323,517
118528,326,518
118544,341,511
118560,344,522
118577,383,500
118594,285,503
118610,391,505
118627,297,508
118643,271,507
118661,306,506
118677,320,505
118693,344,483
118710,322,494
118727,270,508
118744,331,508
118760,315,498
118776,317,496
118794,309,501
118810,304,504
118827,318,509
118843,329,510
118860,306,508
118877,319,503
118893,322,501
118909,324,502
118927,325,505
118943,328,505
118960,325,504
118976,331,498
118993,329,503
119010,333,503
119026,336,506
119043,339,507
119060,340,506
119076,340,502
119093,335,505
119109,337,509
119127,333,509
119143,333,518
119159,335,520
119176,338,519
119193,332,518
119209,332,518
119226,332,522
119242,326,524
119260,327,521
119276,333,516
119292,329,517
119309,329,518
119326,326,524
119343,314,521
119359,332,521
119375,332,516
119393,328,516
119409,331,520
119426,338,522
119442,331,523
119459,345,519
119476,338,516
119492,337,516
119508,341,519
119526,338,521
119542,341,523
119559,342,526
119575,347,524
119592,352,526
119609,369,530
119625,350,534
119642,352,534
119659,352,527
119675,351,525
119692,348,526
119708,348,526
119726,347,527
119742,350,525
119758,347,519
119775,346,516
119792,344,519
119809,345,520
119825,342,524
119841,345,519
119859,342,518
119875,340,511
119891,337,514
119908,335,517
119925,336,519
119942,335,516
119958,339,517
119974,355,499
119992,348,509
120008,429,512
120025,387,518
120041,306,496
120058,313,512
120075,335,499
120091,363,481
120108,287,497
120125,307,493
120141,309,496
120158,313,491
120174,325,492
120192,342,501
120208,308,503
120224,313,500
120241,320,500
120258,325,496
120274,323,495
120291,324,496
120307,326,503
120325,327,503
120341,326,500
120357,329,496
120374,331,496
120391,331,500
120408,340,504
120424,344,503
120440,332,501
120458,337,498
120474,334,502
120491,333,505
120507,336,507
120524,335,509
120541,336,508
120557,336,504
120573,339,505
120591,338,510
120607,342,513
120624,339,514
120640,340,509
120657,338,508
120674,338,508
120690,336,513
120707,334,514
120724,332,516
120740,334,512
120757,338,507
120773,336,511
120791,336,516
120807,338,516
120823,337,517
120840,334,514
120857,336,509
120873,338,513
120890,331,512
120906,336,515
120924,335,515
120940,339,514
120956,340,512
120973,337,509
120990,340,513
121007,341,518
121023,333,517
121039,341,513
121057,341,512
121073,338,512
121090,336,514
121106,339,518
121123,340,518
121140,338,514
121156,346,513
121172,349,513
121190,336,514
121206,339,519
